#RefName	Pos	Coverage
EOG090R01BJ|Chlaenius_sericeus	48	20
EOG090R01BJ|Chlaenius_sericeus	49	20
EOG090R01BJ|Chlaenius_sericeus	50	20
EOG090R01BJ|Chlaenius_sericeus	51	20
EOG090R01BJ|Chlaenius_sericeus	52	20
EOG090R01BJ|Chlaenius_sericeus	53	20
EOG090R01BJ|Chlaenius_sericeus	54	21
EOG090R01BJ|Chlaenius_sericeus	55	22
EOG090R01BJ|Chlaenius_sericeus	56	21
EOG090R01BJ|Chlaenius_sericeus	57	21
EOG090R01BJ|Chlaenius_sericeus	58	22
EOG090R01BJ|Chlaenius_sericeus	59	21
EOG090R01BJ|Chlaenius_sericeus	60	21
EOG090R01BJ|Chlaenius_sericeus	61	21
EOG090R01BJ|Chlaenius_sericeus	62	22
EOG090R01BJ|Chlaenius_sericeus	63	22
EOG090R01BJ|Chlaenius_sericeus	64	22
EOG090R01BJ|Chlaenius_sericeus	65	22
EOG090R01BJ|Chlaenius_sericeus	66	22
EOG090R01BJ|Chlaenius_sericeus	67	22
EOG090R01BJ|Chlaenius_sericeus	68	22
EOG090R01BJ|Chlaenius_sericeus	69	22
EOG090R01BJ|Chlaenius_sericeus	70	22
EOG090R01BJ|Chlaenius_sericeus	71	21
EOG090R01BJ|Chlaenius_sericeus	72	21
EOG090R01BJ|Chlaenius_sericeus	73	22
EOG090R01BJ|Chlaenius_sericeus	74	21
EOG090R01BJ|Chlaenius_sericeus	75	22
EOG090R01BJ|Chlaenius_sericeus	76	22
EOG090R01BJ|Chlaenius_sericeus	77	22
EOG090R01BJ|Chlaenius_sericeus	78	22
EOG090R01BJ|Chlaenius_sericeus	79	22
EOG090R01BJ|Chlaenius_sericeus	80	22
EOG090R01BJ|Chlaenius_sericeus	81	22
EOG090R01BJ|Chlaenius_sericeus	82	22
EOG090R01BJ|Chlaenius_sericeus	83	22
EOG090R01BJ|Chlaenius_sericeus	84	22
EOG090R01BJ|Chlaenius_sericeus	85	22
EOG090R01BJ|Chlaenius_sericeus	86	22
EOG090R01BJ|Chlaenius_sericeus	87	22
EOG090R01BJ|Chlaenius_sericeus	88	22
EOG090R01BJ|Chlaenius_sericeus	89	22
EOG090R01BJ|Chlaenius_sericeus	90	22
EOG090R01BJ|Chlaenius_sericeus	91	21
EOG090R01BJ|Chlaenius_sericeus	92	21
EOG090R01BJ|Chlaenius_sericeus	93	21
EOG090R01BJ|Chlaenius_sericeus	94	21
EOG090R01BJ|Chlaenius_sericeus	95	20
EOG090R01BJ|Chlaenius_sericeus	96	20
EOG090R01BJ|Chlaenius_sericeus	97	20
EOG090R01BJ|Chlaenius_sericeus	98	20
EOG090R01BJ|Chlaenius_sericeus	99	19
EOG090R01BJ|Chlaenius_sericeus	100	19
EOG090R01BJ|Chlaenius_sericeus	101	20
EOG090R01BJ|Chlaenius_sericeus	102	20
EOG090R01BJ|Chlaenius_sericeus	103	21
EOG090R01BJ|Chlaenius_sericeus	104	21
EOG090R01BJ|Chlaenius_sericeus	105	21
EOG090R01BJ|Chlaenius_sericeus	106	21
EOG090R01BJ|Chlaenius_sericeus	107	22
EOG090R01BJ|Chlaenius_sericeus	108	22
EOG090R01BJ|Chlaenius_sericeus	109	21
EOG090R01BJ|Chlaenius_sericeus	110	21
EOG090R01BJ|Chlaenius_sericeus	111	21
EOG090R01BJ|Chlaenius_sericeus	112	22
EOG090R01BJ|Chlaenius_sericeus	113	22
EOG090R01BJ|Chlaenius_sericeus	114	22
EOG090R01BJ|Chlaenius_sericeus	115	22
EOG090R01BJ|Chlaenius_sericeus	116	22
EOG090R01BJ|Chlaenius_sericeus	117	21
EOG090R01BJ|Chlaenius_sericeus	118	23
EOG090R01BJ|Chlaenius_sericeus	119	24
EOG090R01BJ|Chlaenius_sericeus	120	26
EOG090R01BJ|Chlaenius_sericeus	121	26
EOG090R01BJ|Chlaenius_sericeus	122	26
EOG090R01BJ|Chlaenius_sericeus	123	26
EOG090R01BJ|Chlaenius_sericeus	124	26
EOG090R01BJ|Chlaenius_sericeus	125	26
EOG090R01BJ|Chlaenius_sericeus	126	26
EOG090R01BJ|Chlaenius_sericeus	127	26
EOG090R01BJ|Chlaenius_sericeus	128	26
EOG090R01BJ|Chlaenius_sericeus	129	26
EOG090R01BJ|Chlaenius_sericeus	130	26
EOG090R01BJ|Chlaenius_sericeus	131	28
EOG090R01BJ|Chlaenius_sericeus	132	29
EOG090R01BJ|Chlaenius_sericeus	133	28
EOG090R01BJ|Chlaenius_sericeus	134	28
EOG090R01BJ|Chlaenius_sericeus	135	28
EOG090R01BJ|Chlaenius_sericeus	136	27
EOG090R01BJ|Chlaenius_sericeus	137	27
EOG090R01BJ|Chlaenius_sericeus	138	27
EOG090R01BJ|Chlaenius_sericeus	139	27
EOG090R01BJ|Chlaenius_sericeus	140	26
EOG090R01BJ|Chlaenius_sericeus	141	26
EOG090R01BJ|Chlaenius_sericeus	142	26
EOG090R01BJ|Chlaenius_sericeus	143	26
EOG090R01BJ|Chlaenius_sericeus	144	26
EOG090R01BJ|Chlaenius_sericeus	145	26
EOG090R01BJ|Chlaenius_sericeus	146	26
EOG090R01BJ|Chlaenius_sericeus	147	25
EOG090R01BJ|Chlaenius_sericeus	148	25
EOG090R01BJ|Chlaenius_sericeus	149	25
EOG090R01BJ|Chlaenius_sericeus	150	25
EOG090R01BJ|Chlaenius_sericeus	151	25
EOG090R01BJ|Chlaenius_sericeus	152	24
EOG090R01BJ|Chlaenius_sericeus	153	24
EOG090R01BJ|Chlaenius_sericeus	154	24
EOG090R01BJ|Chlaenius_sericeus	155	24
EOG090R01BJ|Chlaenius_sericeus	156	24
EOG090R01BJ|Chlaenius_sericeus	157	24
EOG090R01BJ|Chlaenius_sericeus	158	24
EOG090R01BJ|Chlaenius_sericeus	159	24
EOG090R01BJ|Chlaenius_sericeus	160	24
EOG090R01BJ|Chlaenius_sericeus	161	23
EOG090R01BJ|Chlaenius_sericeus	162	23
EOG090R01BJ|Chlaenius_sericeus	163	23
EOG090R01BJ|Chlaenius_sericeus	164	23
EOG090R01BJ|Chlaenius_sericeus	165	23
EOG090R01BJ|Chlaenius_sericeus	166	23
EOG090R01BJ|Chlaenius_sericeus	167	23
EOG090R01BJ|Chlaenius_sericeus	168	23
EOG090R01BJ|Chlaenius_sericeus	169	23
EOG090R01BJ|Chlaenius_sericeus	170	22
EOG090R01BJ|Chlaenius_sericeus	171	22
EOG090R01BJ|Chlaenius_sericeus	172	22
EOG090R01BJ|Chlaenius_sericeus	173	23
EOG090R01BJ|Chlaenius_sericeus	174	23
EOG090R01BJ|Chlaenius_sericeus	175	23
EOG090R01BJ|Chlaenius_sericeus	176	23
EOG090R01BJ|Chlaenius_sericeus	177	23
EOG090R01BJ|Chlaenius_sericeus	178	23
EOG090R01BJ|Chlaenius_sericeus	179	23
EOG090R01BJ|Chlaenius_sericeus	180	22
EOG090R01BJ|Chlaenius_sericeus	181	22
EOG090R01BJ|Chlaenius_sericeus	182	23
EOG090R01BJ|Chlaenius_sericeus	183	23
EOG090R01BJ|Chlaenius_sericeus	184	23
EOG090R01BJ|Chlaenius_sericeus	185	26
EOG090R01BJ|Chlaenius_sericeus	186	28
EOG090R01BJ|Chlaenius_sericeus	187	27
EOG090R01BJ|Chlaenius_sericeus	188	27
EOG090R01BJ|Chlaenius_sericeus	189	27
EOG090R01BJ|Chlaenius_sericeus	190	27
EOG090R01BJ|Chlaenius_sericeus	191	26
EOG090R01BJ|Chlaenius_sericeus	192	28
EOG090R01BJ|Chlaenius_sericeus	193	28
EOG090R01BJ|Chlaenius_sericeus	194	28
EOG090R01BJ|Chlaenius_sericeus	195	27
EOG090R01BJ|Chlaenius_sericeus	196	27
EOG090R01BJ|Chlaenius_sericeus	197	27
EOG090R01BJ|Chlaenius_sericeus	198	27
EOG090R01BJ|Chlaenius_sericeus	199	27
EOG090R01BJ|Chlaenius_sericeus	200	27
EOG090R01BJ|Chlaenius_sericeus	201	27
EOG090R01BJ|Chlaenius_sericeus	202	27
EOG090R01BJ|Chlaenius_sericeus	203	27
EOG090R01BJ|Chlaenius_sericeus	204	27
EOG090R01BJ|Chlaenius_sericeus	205	27
EOG090R01BJ|Chlaenius_sericeus	206	27
EOG090R01BJ|Chlaenius_sericeus	207	26
EOG090R01BJ|Chlaenius_sericeus	208	26
EOG090R01BJ|Chlaenius_sericeus	209	26
EOG090R01BJ|Chlaenius_sericeus	210	26
EOG090R01BJ|Chlaenius_sericeus	211	26
EOG090R01BJ|Chlaenius_sericeus	212	26
EOG090R01BJ|Chlaenius_sericeus	213	26
EOG090R01BJ|Chlaenius_sericeus	214	26
EOG090R01BJ|Chlaenius_sericeus	215	26
EOG090R01BJ|Chlaenius_sericeus	216	26
EOG090R01BJ|Chlaenius_sericeus	217	26
EOG090R01BJ|Chlaenius_sericeus	218	26
EOG090R01BJ|Chlaenius_sericeus	219	26
EOG090R01BJ|Chlaenius_sericeus	220	26
EOG090R01BJ|Chlaenius_sericeus	221	26
EOG090R01BJ|Chlaenius_sericeus	222	27
EOG090R01BJ|Chlaenius_sericeus	223	27
EOG090R01BJ|Chlaenius_sericeus	224	26
EOG090R01BJ|Chlaenius_sericeus	225	26
EOG090R01BJ|Chlaenius_sericeus	226	25
EOG090R01BJ|Chlaenius_sericeus	227	26
EOG090R01BJ|Chlaenius_sericeus	228	26
EOG090R01BJ|Chlaenius_sericeus	229	26
EOG090R01BJ|Chlaenius_sericeus	230	26
EOG090R01BJ|Chlaenius_sericeus	231	26
EOG090R01BJ|Chlaenius_sericeus	232	26
EOG090R01BJ|Chlaenius_sericeus	233	26
EOG090R01BJ|Chlaenius_sericeus	234	26
EOG090R01BJ|Chlaenius_sericeus	235	27
EOG090R01BJ|Chlaenius_sericeus	236	27
EOG090R01BJ|Chlaenius_sericeus	237	28
EOG090R01BJ|Chlaenius_sericeus	238	28
EOG090R01BJ|Chlaenius_sericeus	239	28
EOG090R01BJ|Chlaenius_sericeus	240	28
EOG090R01BJ|Chlaenius_sericeus	241	28
EOG090R01BJ|Chlaenius_sericeus	242	28
EOG090R01BJ|Chlaenius_sericeus	243	28
EOG090R01BJ|Chlaenius_sericeus	244	28
EOG090R01BJ|Chlaenius_sericeus	245	28
EOG090R01BJ|Chlaenius_sericeus	246	28
EOG090R01BJ|Chlaenius_sericeus	247	28
EOG090R01BJ|Chlaenius_sericeus	248	28
EOG090R01BJ|Chlaenius_sericeus	249	28
EOG090R01BJ|Chlaenius_sericeus	250	28
EOG090R01BJ|Chlaenius_sericeus	251	28
EOG090R01BJ|Chlaenius_sericeus	252	28
EOG090R01BJ|Chlaenius_sericeus	253	28
EOG090R01BJ|Chlaenius_sericeus	254	28
EOG090R01BJ|Chlaenius_sericeus	255	28
EOG090R01BJ|Chlaenius_sericeus	256	28
EOG090R01BJ|Chlaenius_sericeus	257	28
EOG090R01BJ|Chlaenius_sericeus	258	28
EOG090R01BJ|Chlaenius_sericeus	259	29
EOG090R01BJ|Chlaenius_sericeus	260	29
EOG090R01BJ|Chlaenius_sericeus	261	28
EOG090R01BJ|Chlaenius_sericeus	262	28
EOG090R01BJ|Chlaenius_sericeus	263	28
EOG090R01BJ|Chlaenius_sericeus	264	28
EOG090R01BJ|Chlaenius_sericeus	265	29
EOG090R01BJ|Chlaenius_sericeus	266	29
EOG090R01BJ|Chlaenius_sericeus	267	28
EOG090R01BJ|Chlaenius_sericeus	268	28
EOG090R01BJ|Chlaenius_sericeus	269	28
EOG090R01BJ|Chlaenius_sericeus	270	27
EOG090R01BJ|Chlaenius_sericeus	271	28
EOG090R01BJ|Chlaenius_sericeus	272	26
EOG090R01BJ|Chlaenius_sericeus	273	27
EOG090R01BJ|Chlaenius_sericeus	274	27
EOG090R01BJ|Chlaenius_sericeus	275	26
EOG090R01BJ|Chlaenius_sericeus	276	26
EOG090R01BJ|Chlaenius_sericeus	277	26
EOG090R01BJ|Chlaenius_sericeus	278	26
EOG090R01BJ|Chlaenius_sericeus	279	27
EOG090R01BJ|Chlaenius_sericeus	280	27
EOG090R01BJ|Chlaenius_sericeus	281	27
EOG090R01BJ|Chlaenius_sericeus	282	28
EOG090R01BJ|Chlaenius_sericeus	283	28
EOG090R01BJ|Chlaenius_sericeus	284	28
EOG090R01BJ|Chlaenius_sericeus	285	28
EOG090R01BJ|Chlaenius_sericeus	286	28
EOG090R01BJ|Chlaenius_sericeus	287	28
EOG090R01BJ|Chlaenius_sericeus	288	28
EOG090R01BJ|Chlaenius_sericeus	289	28
EOG090R01BJ|Chlaenius_sericeus	290	28
EOG090R01BJ|Chlaenius_sericeus	291	28
EOG090R01BJ|Chlaenius_sericeus	292	28
EOG090R01BJ|Chlaenius_sericeus	293	27
EOG090R01BJ|Chlaenius_sericeus	294	28
EOG090R01BJ|Chlaenius_sericeus	295	28
EOG090R01BJ|Chlaenius_sericeus	296	29
EOG090R01BJ|Chlaenius_sericeus	297	29
EOG090R01BJ|Chlaenius_sericeus	298	29
EOG090R01BJ|Chlaenius_sericeus	299	29
EOG090R01BJ|Chlaenius_sericeus	300	29
EOG090R01BJ|Chlaenius_sericeus	301	29
EOG090R01BJ|Chlaenius_sericeus	302	29
EOG090R01BJ|Chlaenius_sericeus	303	29
EOG090R01BJ|Chlaenius_sericeus	304	29
EOG090R01BJ|Chlaenius_sericeus	305	29
EOG090R01BJ|Chlaenius_sericeus	306	29
EOG090R01BJ|Chlaenius_sericeus	307	29
EOG090R01BJ|Chlaenius_sericeus	308	29
EOG090R01BJ|Chlaenius_sericeus	309	29
EOG090R01BJ|Chlaenius_sericeus	310	30
EOG090R01BJ|Chlaenius_sericeus	311	28
EOG090R01BJ|Chlaenius_sericeus	312	27
EOG090R01BJ|Chlaenius_sericeus	313	27
EOG090R01BJ|Chlaenius_sericeus	314	28
EOG090R01BJ|Chlaenius_sericeus	315	28
EOG090R01BJ|Chlaenius_sericeus	316	28
EOG090R01BJ|Chlaenius_sericeus	317	28
EOG090R01BJ|Chlaenius_sericeus	318	28
EOG090R01BJ|Chlaenius_sericeus	319	28
EOG090R01BJ|Chlaenius_sericeus	320	28
EOG090R01BJ|Chlaenius_sericeus	321	28
EOG090R01BJ|Chlaenius_sericeus	322	28
EOG090R01BJ|Chlaenius_sericeus	323	27
EOG090R01BJ|Chlaenius_sericeus	324	27
EOG090R01BJ|Chlaenius_sericeus	325	27
EOG090R01BJ|Chlaenius_sericeus	326	27
EOG090R01BJ|Chlaenius_sericeus	327	27
EOG090R01BJ|Chlaenius_sericeus	328	27
EOG090R01BJ|Chlaenius_sericeus	329	27
EOG090R01BJ|Chlaenius_sericeus	330	28
EOG090R01BJ|Chlaenius_sericeus	331	28
EOG090R01BJ|Chlaenius_sericeus	332	28
EOG090R01BJ|Chlaenius_sericeus	333	27
EOG090R01BJ|Chlaenius_sericeus	334	27
EOG090R01BJ|Chlaenius_sericeus	335	27
EOG090R01BJ|Chlaenius_sericeus	336	24
EOG090R01BJ|Chlaenius_sericeus	337	22
EOG090R01BJ|Chlaenius_sericeus	338	22
EOG090R01BJ|Chlaenius_sericeus	339	23
EOG090R01BJ|Chlaenius_sericeus	340	23
EOG090R01BJ|Chlaenius_sericeus	341	23
EOG090R01BJ|Chlaenius_sericeus	342	23
EOG090R01BJ|Chlaenius_sericeus	343	21
EOG090R01BJ|Chlaenius_sericeus	344	21
EOG090R01BJ|Chlaenius_sericeus	345	21
EOG090R01BJ|Chlaenius_sericeus	346	21
EOG090R01BJ|Chlaenius_sericeus	347	21
EOG090R01BJ|Chlaenius_sericeus	348	22
EOG090R01BJ|Chlaenius_sericeus	349	22
EOG090R01BJ|Chlaenius_sericeus	350	23
EOG090R01BJ|Chlaenius_sericeus	351	23
EOG090R01BJ|Chlaenius_sericeus	352	23
EOG090R01BJ|Chlaenius_sericeus	353	23
EOG090R01BJ|Chlaenius_sericeus	354	23
EOG090R01BJ|Chlaenius_sericeus	355	22
EOG090R01BJ|Chlaenius_sericeus	356	21
EOG090R01BJ|Chlaenius_sericeus	357	21
EOG090R01BJ|Chlaenius_sericeus	358	21
EOG090R01BJ|Chlaenius_sericeus	359	21
EOG090R01BJ|Chlaenius_sericeus	360	21
EOG090R01BJ|Chlaenius_sericeus	361	21
EOG090R01BJ|Chlaenius_sericeus	362	21
EOG090R01BJ|Chlaenius_sericeus	363	21
EOG090R01BJ|Chlaenius_sericeus	364	20
EOG090R01BJ|Chlaenius_sericeus	365	20
EOG090R01BJ|Chlaenius_sericeus	366	20
EOG090R01BJ|Chlaenius_sericeus	367	20
EOG090R01BJ|Chlaenius_sericeus	368	20
EOG090R01BJ|Chlaenius_sericeus	369	20
EOG090R01BJ|Chlaenius_sericeus	370	20
EOG090R01BJ|Chlaenius_sericeus	371	20
EOG090R01BJ|Chlaenius_sericeus	372	20
EOG090R01BJ|Chlaenius_sericeus	373	20
EOG090R01BJ|Chlaenius_sericeus	374	20
EOG090R01BJ|Chlaenius_sericeus	375	20
EOG090R01BJ|Chlaenius_sericeus	376	20
EOG090R01BJ|Chlaenius_sericeus	377	20
EOG090R01BJ|Chlaenius_sericeus	378	19
EOG090R01BJ|Chlaenius_sericeus	379	19
EOG090R01BJ|Chlaenius_sericeus	380	19
EOG090R01BJ|Chlaenius_sericeus	381	19
EOG090R01BJ|Chlaenius_sericeus	382	19
EOG090R01BJ|Chlaenius_sericeus	383	23
EOG090R01BJ|Chlaenius_sericeus	384	23
EOG090R01BJ|Chlaenius_sericeus	385	25
EOG090R01BJ|Chlaenius_sericeus	386	24
EOG090R01BJ|Chlaenius_sericeus	387	24
EOG090R01BJ|Chlaenius_sericeus	388	23
EOG090R01BJ|Chlaenius_sericeus	389	23
EOG090R01BJ|Chlaenius_sericeus	390	23
EOG090R01BJ|Chlaenius_sericeus	391	23
EOG090R01BJ|Chlaenius_sericeus	392	23
EOG090R01BJ|Chlaenius_sericeus	393	24
EOG090R01BJ|Chlaenius_sericeus	394	24
EOG090R01BJ|Chlaenius_sericeus	395	24
EOG090R01BJ|Chlaenius_sericeus	396	24
EOG090R01BJ|Chlaenius_sericeus	397	24
EOG090R01BJ|Chlaenius_sericeus	398	24
EOG090R01BJ|Chlaenius_sericeus	399	24
EOG090R01BJ|Chlaenius_sericeus	400	24
EOG090R01BJ|Chlaenius_sericeus	401	24
EOG090R01BJ|Chlaenius_sericeus	402	24
EOG090R01BJ|Chlaenius_sericeus	403	23
EOG090R01BJ|Chlaenius_sericeus	404	23
EOG090R01BJ|Chlaenius_sericeus	405	23
EOG090R01BJ|Chlaenius_sericeus	406	23
EOG090R01BJ|Chlaenius_sericeus	407	23
EOG090R01BJ|Chlaenius_sericeus	408	23
EOG090R01BJ|Chlaenius_sericeus	409	23
EOG090R01BJ|Chlaenius_sericeus	410	22
EOG090R01BJ|Chlaenius_sericeus	411	22
EOG090R01BJ|Chlaenius_sericeus	412	22
EOG090R01BJ|Chlaenius_sericeus	413	22
EOG090R01BJ|Chlaenius_sericeus	414	22
EOG090R01BJ|Chlaenius_sericeus	415	22
EOG090R01BJ|Chlaenius_sericeus	416	21
EOG090R01BJ|Chlaenius_sericeus	417	21
EOG090R01BJ|Chlaenius_sericeus	418	21
EOG090R01BJ|Chlaenius_sericeus	419	21
EOG090R01BJ|Chlaenius_sericeus	420	21
EOG090R01BJ|Chlaenius_sericeus	421	21
EOG090R01BJ|Chlaenius_sericeus	422	20
EOG090R01BJ|Chlaenius_sericeus	423	20
EOG090R01BJ|Chlaenius_sericeus	424	19
EOG090R01BJ|Chlaenius_sericeus	425	19
EOG090R01BJ|Chlaenius_sericeus	426	22
EOG090R01BJ|Chlaenius_sericeus	427	22
EOG090R01BJ|Chlaenius_sericeus	428	23
EOG090R01BJ|Chlaenius_sericeus	429	24
EOG090R01BJ|Chlaenius_sericeus	430	23
EOG090R01BJ|Chlaenius_sericeus	431	22
EOG090R01BJ|Chlaenius_sericeus	432	22
EOG090R01BJ|Chlaenius_sericeus	433	21
EOG090R01BJ|Chlaenius_sericeus	434	21
EOG090R01BJ|Chlaenius_sericeus	435	22
EOG090R01BJ|Chlaenius_sericeus	436	22
EOG090R01BJ|Chlaenius_sericeus	437	22
EOG090R01BJ|Chlaenius_sericeus	438	22
EOG090R01BJ|Chlaenius_sericeus	439	22
EOG090R01BJ|Chlaenius_sericeus	440	22
EOG090R01BJ|Chlaenius_sericeus	441	22
EOG090R01BJ|Chlaenius_sericeus	442	22
EOG090R01BJ|Chlaenius_sericeus	443	25
EOG090R01BJ|Chlaenius_sericeus	444	25
EOG090R01BJ|Chlaenius_sericeus	445	24
EOG090R01BJ|Chlaenius_sericeus	446	24
EOG090R01BJ|Chlaenius_sericeus	447	24
EOG090R01BJ|Chlaenius_sericeus	448	24
EOG090R01BJ|Chlaenius_sericeus	449	24
EOG090R01BJ|Chlaenius_sericeus	450	26
EOG090R01BJ|Chlaenius_sericeus	451	26
EOG090R01BJ|Chlaenius_sericeus	452	26
EOG090R01BJ|Chlaenius_sericeus	453	26
EOG090R01BJ|Chlaenius_sericeus	454	26
EOG090R01BJ|Chlaenius_sericeus	455	27
EOG090R01BJ|Chlaenius_sericeus	456	27
EOG090R01BJ|Chlaenius_sericeus	457	27
EOG090R01BJ|Chlaenius_sericeus	458	27
EOG090R01BJ|Chlaenius_sericeus	459	27
EOG090R01BJ|Chlaenius_sericeus	460	27
EOG090R01BJ|Chlaenius_sericeus	461	26
EOG090R01BJ|Chlaenius_sericeus	462	27
EOG090R01BJ|Chlaenius_sericeus	463	27
EOG090R01BJ|Chlaenius_sericeus	464	27
EOG090R01BJ|Chlaenius_sericeus	465	27
EOG090R01BJ|Chlaenius_sericeus	466	27
EOG090R01BJ|Chlaenius_sericeus	467	27
EOG090R01BJ|Chlaenius_sericeus	468	27
EOG090R01BJ|Chlaenius_sericeus	469	27
EOG090R01BJ|Chlaenius_sericeus	470	27
EOG090R01BJ|Chlaenius_sericeus	471	27
EOG090R01BJ|Chlaenius_sericeus	472	27
EOG090R01BJ|Chlaenius_sericeus	473	28
EOG090R01BJ|Chlaenius_sericeus	474	28
EOG090R01BJ|Chlaenius_sericeus	475	28
EOG090R01BJ|Chlaenius_sericeus	476	28
EOG090R01BJ|Chlaenius_sericeus	477	28
EOG090R01BJ|Chlaenius_sericeus	478	28
EOG090R01BJ|Chlaenius_sericeus	479	28
EOG090R01BJ|Chlaenius_sericeus	480	29
EOG090R01BJ|Chlaenius_sericeus	481	28
EOG090R01BJ|Chlaenius_sericeus	482	29
EOG090R01BJ|Chlaenius_sericeus	483	33
EOG090R01BJ|Chlaenius_sericeus	484	33
EOG090R01BJ|Chlaenius_sericeus	485	33
EOG090R01BJ|Chlaenius_sericeus	486	33
EOG090R01BJ|Chlaenius_sericeus	487	33
EOG090R01BJ|Chlaenius_sericeus	488	33
EOG090R01BJ|Chlaenius_sericeus	489	33
EOG090R01BJ|Chlaenius_sericeus	490	32
EOG090R01BJ|Chlaenius_sericeus	491	32
EOG090R01BJ|Chlaenius_sericeus	492	32
EOG090R01BJ|Chlaenius_sericeus	493	32
EOG090R01BJ|Chlaenius_sericeus	494	32
EOG090R01BJ|Chlaenius_sericeus	495	32
EOG090R01BJ|Chlaenius_sericeus	496	32
EOG090R01BJ|Chlaenius_sericeus	497	33
EOG090R01BJ|Chlaenius_sericeus	498	33
EOG090R01BJ|Chlaenius_sericeus	499	32
EOG090R01BJ|Chlaenius_sericeus	500	32
EOG090R01BJ|Chlaenius_sericeus	501	31
EOG090R01BJ|Chlaenius_sericeus	502	32
EOG090R01BJ|Chlaenius_sericeus	503	32
EOG090R01BJ|Chlaenius_sericeus	504	32
EOG090R01BJ|Chlaenius_sericeus	505	32
EOG090R01BJ|Chlaenius_sericeus	506	34
EOG090R01BJ|Chlaenius_sericeus	507	34
EOG090R01BJ|Chlaenius_sericeus	508	34
EOG090R01BJ|Chlaenius_sericeus	509	34
EOG090R01BJ|Chlaenius_sericeus	510	34
EOG090R01BJ|Chlaenius_sericeus	511	36
EOG090R01BJ|Chlaenius_sericeus	512	36
EOG090R01BJ|Chlaenius_sericeus	513	36
EOG090R01BJ|Chlaenius_sericeus	514	36
EOG090R01BJ|Chlaenius_sericeus	515	36
EOG090R01BJ|Chlaenius_sericeus	516	36
EOG090R01BJ|Chlaenius_sericeus	517	36
EOG090R01BJ|Chlaenius_sericeus	518	36
EOG090R01BJ|Chlaenius_sericeus	519	36
EOG090R01BJ|Chlaenius_sericeus	520	36
EOG090R01BJ|Chlaenius_sericeus	521	36
EOG090R01BJ|Chlaenius_sericeus	522	37
EOG090R01BJ|Chlaenius_sericeus	523	37
EOG090R01BJ|Chlaenius_sericeus	524	36
EOG090R01BJ|Chlaenius_sericeus	525	36
EOG090R01BJ|Chlaenius_sericeus	526	36
EOG090R01BJ|Chlaenius_sericeus	527	36
EOG090R01BJ|Chlaenius_sericeus	528	36
EOG090R01BJ|Chlaenius_sericeus	529	36
EOG090R01BJ|Chlaenius_sericeus	530	36
EOG090R01BJ|Chlaenius_sericeus	531	36
EOG090R01BJ|Chlaenius_sericeus	532	36
EOG090R01BJ|Chlaenius_sericeus	533	36
EOG090R01BJ|Chlaenius_sericeus	534	32
EOG090R01BJ|Chlaenius_sericeus	535	32
EOG090R01BJ|Chlaenius_sericeus	536	31
EOG090R01BJ|Chlaenius_sericeus	537	31
EOG090R01BJ|Chlaenius_sericeus	538	31
EOG090R01BJ|Chlaenius_sericeus	539	31
EOG090R01BJ|Chlaenius_sericeus	540	31
EOG090R01BJ|Chlaenius_sericeus	541	31
EOG090R01BJ|Chlaenius_sericeus	542	31
EOG090R01BJ|Chlaenius_sericeus	543	31
EOG090R01BJ|Chlaenius_sericeus	544	30
EOG090R01BJ|Chlaenius_sericeus	545	31
EOG090R01BJ|Chlaenius_sericeus	546	31
EOG090R01BJ|Chlaenius_sericeus	547	31
EOG090R01BJ|Chlaenius_sericeus	548	31
EOG090R01BJ|Chlaenius_sericeus	549	31
EOG090R01BJ|Chlaenius_sericeus	550	31
EOG090R01BJ|Chlaenius_sericeus	551	31
EOG090R01BJ|Chlaenius_sericeus	552	31
EOG090R01BJ|Chlaenius_sericeus	553	31
EOG090R01BJ|Chlaenius_sericeus	554	31
EOG090R01BJ|Chlaenius_sericeus	555	31
EOG090R01BJ|Chlaenius_sericeus	556	32
EOG090R01BJ|Chlaenius_sericeus	557	32
EOG090R01BJ|Chlaenius_sericeus	558	32
EOG090R01BJ|Chlaenius_sericeus	559	32
EOG090R01BJ|Chlaenius_sericeus	560	32
EOG090R01BJ|Chlaenius_sericeus	561	32
EOG090R01BJ|Chlaenius_sericeus	562	32
EOG090R01BJ|Chlaenius_sericeus	563	32
EOG090R01BJ|Chlaenius_sericeus	564	33
EOG090R01BJ|Chlaenius_sericeus	565	33
EOG090R01BJ|Chlaenius_sericeus	566	33
EOG090R01BJ|Chlaenius_sericeus	567	33
EOG090R01BJ|Chlaenius_sericeus	568	33
EOG090R01BJ|Chlaenius_sericeus	569	33
EOG090R01BJ|Chlaenius_sericeus	570	33
EOG090R01BJ|Chlaenius_sericeus	571	33
EOG090R01BJ|Chlaenius_sericeus	572	33
EOG090R01BJ|Chlaenius_sericeus	573	33
EOG090R01BJ|Chlaenius_sericeus	574	33
EOG090R01BJ|Chlaenius_sericeus	575	33
EOG090R01BJ|Chlaenius_sericeus	576	33
EOG090R01BJ|Chlaenius_sericeus	577	30
EOG090R01BJ|Chlaenius_sericeus	578	30
EOG090R01BJ|Chlaenius_sericeus	579	29
EOG090R01BJ|Chlaenius_sericeus	580	29
EOG090R01BJ|Chlaenius_sericeus	581	29
EOG090R01BJ|Chlaenius_sericeus	582	29
EOG090R01BJ|Chlaenius_sericeus	583	29
EOG090R01BJ|Chlaenius_sericeus	584	29
